provider_id,user_id,location_id,cancellation_rate,response_time
959,27547,7,8.04,46.1
960,18849,7,15.35,61.8
961,29315,7,13.5,47.9
962,8446,7,5.24,62.1
963,16334,7,10.04,72.5
964,10954,7,18.24,35.7
965,19599,7,4.69,1
966,11223,7,6.94,36.3
967,18721,7,4.67,30
968,21576,7,11.68,20
969,17519,7,10.35,44.6
970,83,7,2.22,24.4
971,16793,7,9.9,43
972,1147,7,5.74,40.7
973,3293,7,6.9,83.3
974,995,7,0,28.8
975,27048,7,16.55,18.2
976,4517,7,0,67.9
977,12654,7,7.59,1
978,4919,7,4.93,32.3
979,26963,7,0.62,72.7
980,9550,7,9.71,26
981,24315,7,9.81,75.2
982,19987,7,5.47,52.1
983,3462,7,4.06,40.6
984,22425,7,0,101.3
985,5909,7,6.39,39.2
986,27745,7,16.09,1
987,7711,7,15.01,79
988,28894,7,10.72,89.7
989,25066,7,10.67,38.1
990,9152,7,2.19,88.4
991,27452,7,2.28,23.3
992,19178,7,10.82,34.5
993,29616,7,8.95,53
994,6611,7,10.24,13.4
995,14795,7,8.4,13.9
996,25451,7,5.15,50.1
997,23397,7,9.29,97
998,6185,7,13.84,19.2
999,9773,7,0,58
1000,2112,7,15.5,64.5
1001,24812,7,8.56,59.2
1002,7144,7,6.3,22.1
1003,26398,8,6.36,88.1
1004,24277,8,0,23
1005,22092,8,6.06,55.2
1006,5446,8,13.97,55.8
1007,18122,8,4.31,41.2
1008,7632,8,12.83,29.8
1009,25093,8,7.03,44.1
1010,19825,8,4.06,33.3
1011,9924,8,6.59,38.1
1012,12509,8,5.71,41.8
1013,23848,8,7.67,56.2
1014,7307,8,5.6,51.4
1015,24833,8,4.36,67.7
1016,5172,8,8.35,54.6
1017,8649,8,8.26,67.8
1018,9253,8,11.71,59.8
1019,18602,8,14.66,58.2
1020,14928,8,2.44,49.2
1021,4390,8,0.37,61.2
1022,26388,8,12.19,33.6
1023,9331,8,13.03,52
1024,19493,8,5.94,40.8
1025,27508,8,8.19,59.6
1026,7520,8,2.73,56.8
1027,9562,8,7.9,90.1
1028,29840,8,6.36,78.5
1029,25554,8,3.36,54.8
1030,23928,8,0.32,20.7
1031,3352,8,0,40.6
1032,28555,8,9.5,49.2
1033,26059,8,4.26,44.9
1034,15503,8,8.48,13.4
1035,15193,8,4.58,18.2
1036,1180,8,8.49,47.4
1037,1713,8,17.35,57.9
1038,4661,8,4.37,87.5
1039,2275,8,7.81,15.4
1040,21014,8,3.55,43.7
1041,14907,8,16.18,39
1042,2191,8,7.83,61.9
1043,22024,8,1.47,48.2
1044,25301,8,2.09,64.2
1045,964,8,11.01,33.9
1046,24425,8,4.2,22
1047,3818,8,0,73.9
1048,4296,8,11.65,1
1049,4985,8,9.54,64.1
1050,18041,8,5.5,66.2
1051,29332,8,5.79,51.1
1052,17949,8,9.92,31.6
1053,11588,8,14.66,16.9
1054,11239,8,8.83,18.8
1055,11860,8,10.53,72
1056,23237,8,0,60.4
1057,2378,8,1.91,65.5
1058,1390,8,2.59,81.2
1059,10464,8,13.39,1.2
1060,22608,8,4.79,54.9
1061,3630,8,7.66,60.7
1062,15914,8,1.4,1
1063,1346,8,13.75,59.9
1064,1648,8,6.48,62.6
1065,11249,8,1.39,75.7
1066,12612,8,9.21,65.4
1067,25856,8,11.8,43.2
1068,16092,8,1.92,101.7
1069,1360,8,7.21,30.1
1070,900,8,8.86,26.6
1071,22965,8,4.21,27
1072,27148,8,4.35,66.6
1073,29064,8,11.81,72.2
1074,15386,8,15.2,44.2
1075,724,8,0,67.3
1076,23176,8,6.97,23.4
1077,21890,8,10.48,35.1
1078,20873,8,6.78,54.3
1079,17210,8,9.08,23.5
1080,15229,8,0.79,57.7
1081,29723,8,14.21,54.2
1082,14961,8,6.72,37.5
1083,1383,8,3.49,49.6
1084,1043,8,16.38,49.2
1085,9464,8,3.25,45.6
1086,1519,8,3.18,48
1087,8563,8,15.41,50.9
1088,2637,8,16.98,23.2
1089,24676,8,21.82,46.4
1090,17012,8,14.33,53.6
1091,4361,8,10.99,42.9
1092,3897,8,11.06,25.5
1093,7742,8,16.77,35.8
1094,20031,8,6.47,36.9
1095,12150,8,11.21,77.2
1096,18473,8,8.73,12
1097,10539,8,8.18,10.7
1098,15482,8,10.78,32.8
1099,17567,8,5.02,44.3
1100,8065,8,14.27,24.3
1101,3019,8,8.52,31.6
1102,7116,8,8.26,36.5
1103,10052,8,5.27,64.2
1104,8554,8,10.19,42
1105,23801,8,17.46,25.2
1106,1970,8,7.36,46
1107,8256,8,8.45,102.3
1108,14527,8,8.34,31.7
1109,22415,8,6.78,42.3
1110,20707,8,4.6,44
1111,26463,8,7.55,67.8
1112,2504,8,3.94,1
1113,2245,8,10.96,57.1
1114,22895,8,21.21,69.4
1115,11248,8,13.02,60.4
1116,14824,8,0,75.2
1117,19959,8,4.75,50.6
1118,2341,8,3.19,46.2
1119,28874,8,8.17,42.1
1120,11213,8,9.35,88.6
1121,369,8,16.53,40.7
1122,19954,8,7.05,8.1
1123,3755,9,4.24,42.7
1124,27150,9,9.35,34.2
1125,20406,9,0.52,34.9
1126,14966,9,12.17,4.6
1127,29383,9,7.4,25.6
1128,7576,9,7.51,1
1129,16551,9,8.02,29
1130,12423,9,11.66,37.1
1131,17787,9,4.94,65.3
1132,23039,9,6.76,49.8
1133,15323,9,3.8,22
1134,27610,9,18.02,90
1135,27957,9,10.18,37.4
1136,29959,9,16.38,51.2
1137,10119,9,9.65,42.9
1138,8589,9,2.57,31.2
1139,2051,9,0.46,18.8
1140,19185,9,4.86,49.6
1141,10874,9,12.74,75.2
1142,24543,9,14.69,26.9
1143,13980,9,9.99,1
1144,27282,9,20.36,86.3
1145,17723,9,16.92,30.7
1146,19797,9,14.15,31.5
1147,16695,9,11.61,66
1148,23532,9,5.79,6.2
1149,25275,9,9.03,52
1150,23609,9,5.82,56.4
1151,5495,9,13.38,20.9
1152,7431,9,8.82,34.1
1153,21640,9,12.8,56.9
1154,21265,9,2.65,21.2
1155,29422,9,3.56,49.2
1156,21349,9,15.45,1
1157,15581,9,10.84,21
1158,1104,9,4.64,22.5
1159,1458,9,15.41,2.3
1160,15769,9,1.26,39.9
1161,17575,9,3.58,62.7
1162,341,9,11.38,1
1163,28500,9,16.22,56.1
1164,25639,9,7.66,8.2
1165,27038,9,10.74,36.2
1166,4311,9,3.21,106.9
1167,4808,9,5.52,1
1168,23946,9,5.82,49.7
1169,27219,9,0,77.8
1170,10235,9,0,22.3
1171,11867,9,6.88,69.6
1172,8161,9,5.54,70.3
1173,434,9,8.93,22
1174,26168,9,10.36,26.7
1175,19635,9,10.56,35.7
1176,22581,9,8.63,16.4
1177,18586,9,9.84,44.8
1178,5067,9,1.59,43
1179,3823,9,17.31,50.1
1180,12399,9,5.77,47.9
1181,4787,9,4.24,11.7
1182,19145,9,7.22,42.8
1183,16669,9,14.23,48.3
1184,17605,9,14.74,13.8
1185,18957,9,0,72.8
1186,25223,9,10.93,39.7
1187,26295,9,16.23,70.4
1188,16571,9,11.68,53.6
1189,12968,9,14.33,38.6
1190,12139,9,14.96,14.3
1191,25735,9,14.24,1
1192,12360,9,7.5,78
1193,29846,9,11.16,94.3
1194,5043,9,6.9,22.7
1195,1733,9,8.67,21.3
1196,10140,9,16.07,55.2
1197,6859,9,12.47,88.2
1198,26315,9,6.3,67
1199,27200,9,12.73,52.1
1200,5206,9,8.2,29.9
1201,24849,9,11.3,89
1202,17948,9,8.04,1
1203,17897,9,8.89,51.2
1204,3138,9,7.42,60.5
1205,13761,9,4.72,77.7
1206,15142,9,7.8,44.5
1207,1463,9,11.3,42.7
1208,23402,9,8.99,64.7
1209,1151,9,14.63,24
1210,16412,9,9.2,69.8
1211,102,9,11,60.1
1212,27869,9,11.06,94.9
1213,678,9,11.28,53.1
1214,21740,9,3.78,35.8
1215,5371,9,8.54,38.5
1216,2142,9,12.27,57.8
1217,6826,9,2.61,41.7
1218,14187,9,13.86,32
1219,28548,9,15.16,9.7
1220,21502,9,12.46,50.4
1221,26996,9,8.8,1
1222,27920,9,5.76,20.6
1223,10356,9,10.35,60.8
1224,21266,9,2.65,66.9
1225,9368,9,7.03,49.9
1226,5935,9,7.58,52.8
1227,963,9,8.16,1.2
1228,18440,9,17.58,1
1229,29000,9,3.18,101.6
1230,4450,9,9.89,57.6
1231,5744,9,10.73,39.9
1232,20946,9,7.73,57.8
1233,23478,9,6.28,55.7
1234,11309,9,0.75,29.4
1235,1654,9,7.69,79
1236,17861,9,0,57.9
1237,22469,9,0.96,28
1238,11752,9,8.8,19
1239,5441,9,7.73,19.4
1240,11022,9,12.83,71.8
1241,23298,9,13.55,40.3
1242,12804,9,8.95,33.3
1243,3931,9,0,70.2
1244,15568,9,0.36,64.9
1245,3287,9,10.18,29
1246,15517,9,7.53,30
1247,7852,9,0,51.3
1248,11791,9,6.36,21.2
1249,10945,9,11.45,49.4
1250,17205,9,3.5,59.5
1251,6503,9,5.62,22.5
1252,26372,9,10.65,71.1
1253,19807,9,9.54,52.6
1254,13813,9,5.98,51.4
1255,14640,9,2.75,52.4
1256,9107,9,7.19,1
1257,836,9,6.74,21.8
1258,12549,9,4.45,51
1259,23758,9,7.18,34.3
1260,6027,9,7.18,8.9
1261,14706,9,5.46,73.4
1262,8315,9,7.93,49.9
1263,24084,9,3.72,17.3
1264,4098,9,10,102.2
1265,3196,9,8.14,72.5
1266,27212,9,2.75,52.8
1267,23781,9,14.01,1.8
1268,14481,9,4.52,51.8
1269,4994,9,14.86,12.3
1270,27675,9,3.85,28.8
1271,5701,9,5.08,50.8
1272,6679,9,10.36,21.8
1273,28958,9,0,51.7
1274,25345,9,12.62,58.6
1275,24773,9,4.5,52
1276,18845,9,5,34.4
1277,6108,9,3.19,25.7
1278,11823,9,12.33,37.8
1279,15390,9,6.15,62.2
1280,3068,10,4.51,55.2
1281,5228,10,7.92,68.8
1282,29523,10,10.54,64.3
1283,11457,10,5.92,8.4
1284,7930,10,7.72,100.9
1285,3686,10,8.31,24.6
1286,6391,10,9.74,1
1287,9774,10,9,28
1288,14194,10,12.77,47.4
1289,16240,10,9.69,26.7
1290,17502,10,0.97,100.3
1291,12616,10,15.09,17.1
1292,1494,10,8.35,43.1
1293,4429,10,5.3,22.7
1294,17117,10,12.8,42.4
1295,14602,10,5.87,15.1
1296,21566,10,10.21,72.7
1297,25995,10,5.81,21.4
1298,28498,10,11.51,20.9
1299,8341,10,0,93.5
1300,28619,10,3.54,56.9
1301,334,10,0,71.4
1302,19378,10,9.17,1
1303,13839,10,6.32,81
1304,21237,10,6.95,30.4
1305,464,10,14.61,49.3
1306,1561,10,6.67,13.9
1307,15988,10,6.2,10.1
1308,2600,10,7.22,22.6
1309,15307,10,5.6,22.7
1310,19929,10,11.39,33.5
1311,13230,10,13.61,74.4
1312,23978,10,16,49.8
1313,2084,10,14.67,20.9
1314,10065,10,12.36,78.3
1315,8559,10,6.76,49
1316,3353,10,10.5,85.8
1317,1652,10,10.46,91
1318,20891,10,9.07,71
1319,2309,10,10.94,61.1
1320,13152,10,18.25,37.7
1321,3438,10,16.1,54.4
1322,7722,10,13.29,99
1323,20443,10,6.97,31.6
1324,16661,10,10.67,42.8
1325,8411,10,0,23.2
1326,29536,10,9.96,36.2
1327,1835,10,4.8,69.5
1328,16404,10,8.24,62.3
1329,9117,10,14.13,69.2
1330,24876,10,2.84,30.9
1331,19900,10,6.06,19.2
1332,14673,10,3.44,40.3
1333,23964,10,9.1,10.1
1334,24501,10,9.7,65.3
1335,5869,10,15.32,62.8
1336,28381,10,9.2,15.8
1337,2480,10,1.08,34.6
1338,6144,10,6.59,34
1339,23431,10,10.79,53.8
1340,21069,10,10.39,71.3
1341,16190,10,7.31,60.8
1342,25797,10,5.82,73.6
1343,28298,10,2.97,77.5
1344,10503,10,0.09,25.6
1345,7390,10,8.78,46.8
1346,16487,10,7.38,1
1347,8794,10,7.7,89.3
1348,13032,10,9.52,8.6
1349,23789,10,2.71,83.4
1350,14554,10,1.25,52
1351,23117,10,12.08,43.4
1352,14353,10,14.45,72.2
1353,9013,10,5.47,53.9
1354,11489,10,2.32,45.6
1355,6971,10,5.29,54.8
1356,4165,10,7.58,67.5
1357,1047,10,6.77,43
1358,24733,10,9.86,44.2
1359,29934,10,5.17,63
1360,16210,10,8.54,53.5
1361,27478,10,1.51,1
1362,21215,10,13.31,56.9
1363,8793,10,8.26,61.8
1364,12416,10,6.19,30.4
1365,14804,10,12.91,47.5
1366,16115,10,12.72,23.2
1367,29106,10,4.94,66.8
1368,17611,10,9.17,67.1
1369,26703,10,10.34,34.2
1370,3779,10,0.32,56.6
1371,6563,10,8.11,60.3
1372,20056,10,8.68,9.7
1373,28484,10,4.57,21.1
1374,6823,10,3.55,1
1375,13796,10,11.01,57.6
1376,27226,10,3.08,70.8
1377,24541,10,6.12,60
1378,8616,10,7.3,25.2
1379,11471,10,15.37,103.7
1380,14877,10,11.78,43.6
1381,13405,10,11.63,22.9
1382,22265,10,4.21,56.8
1383,29696,10,19.85,62.1
1384,15597,10,4.21,44.3
1385,1658,10,14.94,54.8
1386,13479,10,7.52,65
1387,26394,10,13.59,74.4
1388,22071,10,4.75,59.4
1389,4918,10,13.85,40.3
1390,14464,10,3.74,1
1391,16151,10,9.39,60.6
1392,29366,10,10.33,53.9
1393,343,10,7.32,3.8
1394,14523,10,7.17,22.6
1395,21644,10,6.73,1
1396,18749,10,3.2,37
1397,21,10,10.9,23.2
1398,20006,10,5.16,106.5
1399,27990,10,0,30.1
1400,5304,10,5.85,36.8
1401,3351,10,0,55.4
1402,14347,10,7.81,56.7
1403,4445,10,7.27,59
1404,12390,10,6.36,43.5
1405,25329,10,2.31,66.5
1406,16662,10,10.68,19.6
1407,15696,10,9.54,75.8
1408,8527,10,0,53.1
1409,28262,10,3.76,16.9
1410,2151,10,1.89,59.5
1411,5423,10,0,62.9
1412,29414,10,13.39,52.4
1413,538,10,3.92,22.2
1414,15579,10,2.39,64.2
1415,17061,10,8.03,74.9
1416,28451,10,1.44,28.9
1417,23857,10,13.32,58.1
1418,21748,11,10.84,66.4
1419,28268,11,4.81,3.9
1420,9823,11,10.98,38.5
1421,26745,11,13.76,70.8
1422,21913,11,6.67,45.1
1423,15388,11,9,22
1424,8062,11,8.81,1
1425,3447,11,5.49,73.7
1426,13593,11,11.98,44.3
1427,28467,11,5.43,69.7
1428,28867,11,8.95,52
1429,16583,11,7.62,27.7
1430,17304,11,4.13,65.9
1431,7444,11,8.38,51.6
1432,2288,11,10.25,94.1
1433,9714,11,10.6,16
1434,6833,11,3.36,17.2
1435,16585,11,6.84,61.3
1436,1520,11,6.41,69.7
1437,3587,11,13.93,29.2
1438,12950,11,1.26,85.9
1439,11426,11,5.04,22.2
1440,12748,11,15.33,41
1441,3440,11,12.11,65.1
1442,21020,11,15.03,65.9
1443,10619,11,15.22,34.8
1444,24561,11,7.62,84.6
1445,15935,11,8.31,67.9
1446,10438,11,0.07,40.3
1447,15704,11,8.39,41.8
1448,26143,11,5.37,46.5
1449,11168,11,9.08,44
1450,4651,11,7.2,41.9
1451,11636,11,3.05,72.4
1452,16867,11,5.78,66.6
1453,13649,11,7.92,21.3
1454,27723,11,0.04,34
1455,26135,11,12.56,58.4
1456,29651,11,7.97,80.6
1457,22890,11,5.5,40.5
1458,29968,11,8.16,77.8
1459,10363,11,8.32,80.4
1460,9357,11,9.6,34.7
1461,15991,11,4.6,38.8
1462,8592,11,1.22,22.7
1463,29864,11,14.08,47.5
1464,26482,11,6.06,59.9
1465,20023,11,11.2,36.2
1466,28914,11,4.46,43.5
1467,22959,11,3.23,53.1
1468,15511,11,11.54,29
1469,15476,11,13.42,78.9
1470,17073,11,14.16,1
1471,1534,11,13.35,34.5
1472,17907,11,0,37.4
1473,24287,11,6.54,31.8
1474,6765,11,9.06,42.4
1475,22254,11,7.43,51.3
1476,23644,11,4.36,45.4
1477,1478,11,9.94,31.5
1478,20095,11,10.39,53.8
1479,14281,11,2.18,58.4
1480,17365,11,12.9,44.6
1481,2983,11,6.55,36.3
1482,5344,11,20.01,68
1483,12756,11,4.72,66.6
1484,6373,11,7.95,75.3
1485,1133,11,14.12,37.4
1486,4766,11,7.03,75.5
1487,11358,11,8.99,59.4
1488,16247,11,4.93,84.3
1489,16771,11,9.19,57.2
1490,12982,11,11.69,47.1
1491,25808,11,14.32,10.2
1492,25040,11,8.94,83.7
1493,10748,11,10.05,65.5
1494,2886,11,8.29,55.2
1495,10112,11,0.5,57.5
1496,18087,11,6.9,23.2
1497,29013,11,4.75,41.9
1498,22215,11,3.61,5.7
1499,9741,11,11.92,31.8
1500,29866,11,11.84,20.5
1501,23911,11,18.55,10.8
1502,21930,11,5.03,24.4
1503,28394,11,8.83,14.3
1504,25501,11,11.4,29.2
1505,3590,11,0,19.7
1506,4170,11,6.73,36.2
1507,6780,11,17.8,45.2
1508,25626,11,16.24,12.8
1509,4904,11,9.2,31.9
1510,2498,11,5.07,72.7
1511,25832,11,14.52,28.1
1512,835,11,10.85,61.5
1513,17609,11,6.06,44.1
1514,9901,11,8.05,33
1515,6837,11,2.1,57.9
1516,27874,11,9.37,91.7
1517,2831,11,2.39,55.3
1518,17687,11,4.04,66
1519,18544,11,15.69,18.2
1520,29400,11,12.66,1
1521,28602,11,15.79,17.1
1522,12848,11,8.02,67.6
1523,25969,11,2.31,81.4
1524,12711,11,11.79,56.8
1525,17788,11,14.06,13.6
1526,23277,11,3.94,36.2
1527,629,11,2.09,58.9
1528,9758,11,6.71,69.5
1529,8318,11,13.77,27.6
1530,8313,11,15.73,41.3
1531,912,11,10.4,16.5
1532,18221,11,4.24,38.1
1533,14598,11,2.16,30.5
1534,28432,11,13.1,21.7
1535,5964,11,5.7,13.2
1536,7339,11,4.85,14.8
1537,23952,11,6.61,61.7
1538,3428,11,4.73,11.5
1539,24694,11,6.17,31.6
1540,21725,11,17.06,64.6
1541,1602,11,0,41.6
1542,6455,11,4.78,35.6
1543,16012,11,5.97,60
1544,5808,11,12.25,40.6
1545,4080,11,4.47,13.5
1546,29571,11,7.63,89.9
1547,4050,11,0.07,75.2
1548,7110,11,5.72,17.8
1549,10496,11,11.2,25.2
1550,20037,11,8.4,53.5
1551,15080,11,9.1,44
1552,4731,11,17.58,18.2
1553,23561,11,4.75,47.2
1554,22982,12,16.66,53.8
1555,16718,12,7.95,11.2
1556,22357,12,10.48,60.6
1557,7811,12,4.03,68.4
1558,16948,12,10.05,66.1
1559,15231,12,5.13,69.7
1560,7404,12,5.46,52.3
1561,6101,12,12.88,34.7
1562,1515,12,5.01,41.2
1563,11996,12,0,68
1564,20924,12,11.98,35.2
1565,10828,12,10,28.9
1566,12694,12,12.23,52.5
1567,8907,12,9.16,29.2
1568,4836,12,14.11,69.5
1569,2452,12,12.31,72.8
1570,1535,12,17.08,88.1
1571,18943,12,5.02,69.9
1572,20238,12,7.27,39.6
1573,18211,12,13.48,41.7
1574,3524,12,10.32,28.6
1575,4443,12,1.76,30.2
1576,28328,12,11.17,79.3
1577,14221,12,13.68,36.5
1578,21379,12,0.95,60.7
1579,28208,12,4.03,62
1580,19403,12,3.54,52.7
1581,20713,12,9.09,72.4
1582,17075,12,11.85,10.9
1583,14756,12,10.78,13.1
1584,26929,12,11.61,50.8
1585,28241,12,5.69,1
1586,16532,12,14.04,38.9
1587,14827,12,11.02,23.5
1588,1609,12,11.06,58.2
1589,10792,12,12.44,57.5
1590,14292,12,6.08,28.1
1591,7313,12,14.09,96
1592,511,12,11.29,46.9
1593,5468,12,9.67,38.9
1594,16106,12,11.26,72
1595,14133,12,5.12,70.6
1596,28134,12,10.56,1
1597,4398,12,11.44,9.5
1598,27682,12,3.07,78.1
1599,23984,12,0,48.8
1600,5908,12,3.29,58.4
1601,5574,12,7.51,65.7
1602,29056,12,20.19,50.7
1603,20079,12,12.66,43.3
1604,25985,12,11.11,40.7
1605,6102,12,5.94,27.4
1606,7295,12,5.83,88.7
1607,20024,12,7.88,73.8
1608,22647,12,6.26,80.7
1609,13603,12,4.46,23.1
1610,26314,12,3.57,54.9
1611,15016,12,5.36,16
1612,5187,12,13.82,41
1613,26542,12,6.72,21.8
1614,25845,12,7.07,11.5
1615,25929,12,9.46,46.7
1616,21472,12,7.34,112.8
1617,15601,12,6,48.2
1618,19696,12,1.23,118
1619,3529,12,9.07,45
1620,5478,12,3.58,51.6
1621,28993,12,11.56,78.4
1622,26166,12,3.45,88.7
1623,4831,12,13.26,71.1
1624,18074,12,11.29,4.1
1625,6592,12,0,47.5
1626,15785,12,2.99,72.6
1627,18885,12,12.5,77.3
1628,4951,12,7.82,45.9
1629,22495,12,7.3,71.1
1630,15438,12,9.73,48.6
1631,25719,12,5.6,38.3
1632,19380,12,15.13,7.3
1633,28015,12,7.3,48.7
1634,21826,12,12.28,46.1
1635,18176,12,2.02,17.5
1636,21766,12,9.28,50.9
1637,1711,12,1.76,47.7
1638,20092,12,14.22,18.2
1639,22584,12,12.11,22
1640,25332,12,8.18,68.6
1641,23965,12,4.62,71.2
1642,28981,12,12.97,58.2
1643,16916,12,9.92,6.3
1644,25687,12,11.59,38.6
1645,23139,12,16.5,67.4
1646,29550,12,8.68,56.2
1647,3777,12,2.92,33.1
1648,13298,12,9.01,1
1649,16725,12,4.63,36.7
1650,1930,12,2.74,94.3
1651,16758,12,7.46,26.3
1652,6438,12,6.47,46.9
1653,23646,12,5.63,47.7
1654,15667,12,0.99,41.2
1655,24638,12,0,8.7
1656,14168,12,9.07,47.4
1657,21114,12,15.26,48
1658,1331,12,11.26,45.2
1659,12039,12,14.46,55.3
1660,27892,12,7.66,51
1661,26974,12,9.9,36.8
1662,24901,12,2.69,87
1663,14880,12,8.56,38.5
1664,19574,12,7.23,53.2
1665,6763,12,6.27,36.8
1666,7874,12,11.9,90.7
1667,21942,12,11.73,53.8
1668,5666,12,14.98,18.5
1669,24673,12,9.29,19.3
1670,11605,12,10.19,41.9
1671,24255,12,6.6,74.5
1672,25265,12,1.1,8.8
1673,14506,12,3.98,48.6
1674,8845,12,11.58,62.1
1675,20965,12,11.85,18.7
1676,8679,12,6.76,70.4
1677,10588,12,6.71,75.6
1678,19603,12,7.85,25.3
1679,22710,12,12.17,16
1680,25853,12,7.59,1
1681,4020,12,1.15,56.1
1682,22289,12,11.11,37.9
1683,16371,12,13.33,43.8
1684,9181,12,1.94,94.8
1685,27253,12,15.21,57.1
1686,16331,12,4.93,48.7
1687,9321,12,11.54,4.6
1688,14360,12,11.34,53.4
1689,17011,12,3.78,64.8
1690,23573,12,0,1
1691,26949,12,3.71,25.6
1692,1189,12,14.2,42.6
1693,6917,12,14.92,52.8
1694,10639,12,8.76,43.3
1695,29431,12,17.54,15.1
1696,19015,12,2.56,18.1
1697,866,12,7.96,53
1698,21786,12,12.47,75.8
1699,16687,12,3.85,70.2
1700,3788,12,0,85.3
1701,7921,12,3.97,1
1702,24325,12,7.97,75.3
1703,23960,12,7.72,58.4
1704,20960,12,8.54,77.4
1705,23034,12,13.02,4
1706,13651,12,3.18,54.3
1707,1899,12,5.51,94.4
1708,20714,12,16.97,24.8
1709,20935,12,16.54,54.9
1710,2770,12,9.17,84.5
1711,24625,12,15.22,28.9
1712,3675,12,10.41,35
1713,7940,12,14.25,128.2
1714,8894,12,8.1,60.1
1715,16362,12,18.25,33.2
1716,19200,12,1.96,33.4
1717,20983,12,3.14,35.4
1718,478,13,13.14,61
1719,12828,13,7.91,78.1
1720,7806,13,1.51,70.7
1721,25852,13,5.04,50.8
1722,18275,13,9.04,50.4
1723,18485,13,6.22,1
1724,15242,13,3.95,54.5
1725,15499,13,2.7,33.9
1726,21225,13,8.81,24.2
1727,15059,13,0,60
1728,24483,13,7.91,49.8
1729,11894,13,8.55,57
1730,7873,13,8.06,43
1731,24846,13,4.04,2.6
1732,25111,13,19.33,1
1733,24766,13,7.7,26
1734,3473,13,14.75,87
1735,10581,13,11.6,85.1
1736,17230,13,0,1
1737,8257,13,16.1,30.1
1738,29405,13,16.86,70.1
1739,8487,13,9.98,79.7
1740,17570,13,0.98,1
1741,13041,13,13.85,30.4
1742,15036,13,5.76,63
1743,19436,13,5.84,50.2
1744,26780,13,0,52.4
1745,25253,13,3.45,46.2
1746,3637,13,13.67,39.3
1747,13124,13,21.38,56.4
1748,26838,13,5.89,50.1
1749,27784,13,7.97,16
1750,16565,13,6.76,45.4
1751,4932,13,10.03,32.7
1752,12705,13,3.46,1
1753,502,13,5.82,80.5
1754,2501,13,8.19,38.6
1755,6344,13,10.07,64.3
1756,15475,13,9.16,55.5
1757,18835,13,6.88,73
1758,25067,13,6.34,27.2
1759,7222,13,4.74,118.9
1760,8340,13,17.73,37.7
1761,11789,13,6.13,17.9
1762,48,13,1.77,42.1
1763,28457,13,9.29,10.8
1764,23650,13,13.56,33.6
1765,20077,13,6.65,31.8
1766,15155,13,7.3,48.5
1767,19239,13,8.04,66.9
1768,15486,13,11.42,38.6
1769,8714,13,11.44,55
1770,401,13,24.54,63.4
1771,28397,13,9.31,52.6
1772,27170,13,0,1
1773,1589,13,13.72,1
1774,23810,13,4.5,68.3
1775,29964,13,7.16,94.5
1776,20559,13,5.24,50.3
1777,26927,13,10.28,34.3
1778,6128,13,9.59,41.8
1779,8297,13,2.38,51.3
1780,1606,13,9.95,48.1
1781,19783,13,0,93.2
1782,13508,13,9.68,64.8
1783,4261,13,11.27,4.4
1784,11201,13,9.38,71.9
1785,11052,13,2.58,59.1
1786,4142,13,9.59,79.5
1787,16663,13,12.06,41.1
1788,468,13,19.63,20.8
1789,3106,13,7.7,43.6
1790,23963,13,4.55,76.6
1791,18743,13,6.97,35.4
1792,29100,13,13.14,7.6
1793,6501,13,9.49,1.2
1794,6036,13,9.41,20.6
1795,2945,13,7.72,46.5
1796,2623,13,5.38,42.5
1797,26878,13,12.44,64
1798,18626,13,5.98,1
1799,2688,13,9.91,26.6
1800,9719,13,3.4,97
1801,12824,13,7.98,48.8
1802,16845,13,0,57.7
1803,24080,13,8.38,61
1804,21396,13,4.31,70.8
1805,311,13,8.87,39.6
1806,17935,13,2.71,44.8
1807,12734,13,9.97,29.4
1808,24025,13,10.24,75
1809,22615,13,12.11,59.1
1810,11482,13,6.91,53
1811,9159,13,2.09,65
1812,28608,13,7.42,41.3
1813,3384,13,10.48,94.8
1814,1669,13,3.13,18.5
1815,19423,13,10.08,85.1
1816,24141,13,15.15,46.8
1817,4,13,10.86,29.4
1818,29521,13,9.77,19.4
1819,26940,13,0.49,31.3
1820,26443,13,3.21,41.2
1821,1466,13,0,76.8
1822,3757,13,17.71,74.9
1823,19333,13,14.39,54.1
1824,17889,13,8.16,37.4
1825,28614,13,4.39,40.3
1826,2000,13,9.22,34.2
1827,26047,13,3.64,27.7
1828,12144,13,8.18,97.1
1829,21772,13,5.16,55.9
1830,441,13,13.87,72.1
1831,16290,13,3.6,91.8
1832,21889,13,3,38.4
1833,21311,13,11.4,50.8
1834,3956,13,10.24,72.6
1835,17614,13,13.27,37.3
1836,27180,13,3.09,58.7
1837,5927,13,9.83,70
1838,9341,13,19.94,48.1
1839,25164,14,10.77,56.8
1840,20416,14,10.71,86
1841,4635,14,12.84,21
1842,17879,14,3.24,26.4
1843,259,14,8.79,1.2
1844,27819,14,14.11,25.2
1845,20974,14,9.27,48.2
1846,15865,14,18.27,36.3
1847,9041,14,18.42,78.3
1848,23227,14,11.84,97.3
1849,7303,14,7.05,1
1850,29975,14,12.59,41.8
1851,26426,14,9.61,46.2
1852,8544,14,7.45,48.3
1853,15326,14,0,53.6
1854,14333,14,0,47.8
1855,6376,14,18.79,44.9
1856,18069,14,13.46,40.1
1857,26844,14,7.17,86.7
1858,1274,14,8.55,34.7
1859,20464,14,10.84,32.3
